,weight
3993,615.0
3994,615.0
3995,615.0
3996,615.0
3997,555.0
3998,555.0
3999,555.0
4000,555.0
4001,555.0
4002,555.0
4003,555.0
4004,555.0
4005,555.0
4006,555.0
4007,555.0
4008,555.0
4009,555.0
4010,555.0
4011,555.0
4012,555.0
4013,555.0
4014,555.0
4015,555.0
4016,555.0
4017,555.0
4018,555.0
4019,555.0
4020,555.0
4021,555.0
4022,555.0
4023,555.0
4024,555.0
4025,555.0
4026,555.0
4027,555.0
4028,555.0
4029,555.0
4030,555.0
4031,555.0
4032,555.0
4033,555.0
4034,555.0
4035,555.0
4036,555.0
4037,555.0
4038,555.0
4039,555.0
4040,555.0
4041,555.0
4042,555.0
4043,555.0
4044,555.0
4045,555.0
4046,555.0
4047,555.0
4048,555.0
4049,555.0
4050,555.0
4051,555.0
4052,555.0
4053,555.0
4054,555.0
4055,555.0
4056,555.0
4057,555.0
4058,555.0
4059,555.0
4060,555.0
4061,555.0
4062,555.0
4063,555.0
4064,555.0
4065,555.0
4066,555.0
4067,555.0
4068,555.0
4069,555.0
4070,555.0
4071,555.0
4072,555.0
4073,555.0
4074,555.0
4075,555.0
4076,555.0
4077,555.0
4078,555.0
4079,555.0
4080,555.0
4081,555.0
4082,555.0
4083,555.0
4084,555.0
4085,555.0
4086,555.0
4087,561.0
4088,561.0
4089,561.0
4090,561.0
4091,561.0
4092,561.0
4093,561.0
4094,561.0
4095,561.0
4096,561.0
4097,561.0
4098,561.0
4099,561.0
4100,561.0
4101,561.0
4102,561.0
4103,561.0
4104,561.0
4105,561.0
4106,561.0
4107,561.0
4108,561.0
4109,561.0
4110,561.0
4111,561.0
4112,561.0
4113,561.0
4114,561.0
4115,561.0
4116,561.0
4117,561.0
4118,561.0
4119,561.0
4120,561.0
4121,561.0
4122,561.0
4123,561.0
4124,561.0
4125,561.0
4126,561.0
4127,561.0
4128,561.0
4129,561.0
4130,561.0
4131,561.0
4132,561.0
4133,561.0
4134,561.0
4135,561.0
4136,561.0
4137,561.0
4138,561.0
4139,561.0
4140,561.0
4141,561.0
4142,561.0
4143,561.0
4144,561.0
4145,561.0
4146,561.0
4147,561.0
4148,561.0
4149,561.0
4150,561.0
4151,561.0
4152,561.0
4153,561.0
4154,561.0
4155,561.0
4156,561.0
4157,561.0
4158,561.0
4159,561.0
4160,1602.0
4161,1602.0
4162,1602.0
4163,1602.0
4164,1602.0
4165,1125.0
4166,1125.0
4167,1125.0
4168,1125.0
4169,1125.0
4170,1125.0
4171,1125.0
4172,1125.0
4173,1125.0
4174,1125.0
4175,1125.0
4176,1125.0
4177,1125.0
4178,1125.0
4179,1125.0
4180,1125.0
4181,1125.0
4182,1125.0
4183,1125.0
4184,1125.0
4185,1125.0
4186,1125.0
4187,1125.0
4188,1125.0
4189,1125.0
4190,1125.0
4191,1125.0
4192,1125.0
4193,1125.0
4194,1125.0
4195,1125.0
4196,1125.0
4197,1125.0
4198,1125.0
4199,1125.0
4200,1125.0
4201,1125.0
4202,1125.0
4203,1125.0
4204,1125.0
4205,772.0
4206,772.0
4207,772.0
4208,772.0
4209,772.0
4210,772.0
4211,772.0
4212,772.0
4213,772.0
4214,772.0
4215,772.0
4216,772.0
4217,772.0
4218,772.0
4219,772.0
4220,772.0
4221,772.0
4222,772.0
4223,772.0
4224,772.0
4225,772.0
4226,772.0
4227,772.0
4228,772.0
4229,772.0
4230,772.0
4231,888.0
4232,888.0
4233,888.0
4234,888.0
4235,888.0
4236,888.0
4237,888.0
4238,888.0
4239,888.0
4240,888.0
4241,888.0
4242,888.0
4243,888.0
4244,888.0
4245,888.0
4246,888.0
4247,888.0
4248,888.0
4249,888.0
4250,888.0
4251,888.0
4252,888.0
4253,888.0
4254,888.0
4255,888.0
4256,888.0
4257,888.0
4258,888.0
4259,888.0
4260,888.0
4261,888.0
4262,888.0
4263,888.0
4264,888.0
4265,888.0
4266,821.0
4267,821.0
4268,821.0
4269,821.0
4270,821.0
4271,821.0
4272,821.0
4273,821.0
4274,821.0
4275,821.0
4276,821.0
4277,821.0
4278,821.0
4279,821.0
4280,821.0
4281,821.0
4282,821.0
4283,821.0
4284,821.0
4285,821.0
4286,821.0
4287,821.0
4288,821.0
4289,821.0
4290,821.0
4291,821.0
4292,821.0
4293,821.0
4294,821.0
4295,821.0
4296,821.0
4297,821.0
4298,821.0
4299,821.0
4300,821.0
4301,821.0
4302,864.0
4303,864.0
4304,864.0
4305,864.0
4306,864.0
4307,864.0
4308,864.0
4309,864.0
4310,864.0
4311,864.0
4312,864.0
4313,864.0
4314,864.0
4315,864.0
4316,864.0
4317,864.0
4318,864.0
4319,864.0
4320,864.0
4321,864.0
4322,864.0
4323,864.0
4324,864.0
4325,864.0
4326,864.0
4327,864.0
4328,864.0
4329,864.0
4330,864.0
4331,864.0
4332,864.0
4333,864.0
4334,864.0
4335,864.0
4336,2493.0
4337,2493.0
4338,2493.0
4339,2493.0
4340,1118.0
4341,1118.0
4342,1118.0
4343,1118.0
4344,1118.0
4345,1118.0
4346,1118.0
4347,1118.0
4348,1118.0
4349,1118.0
4350,1118.0
4351,1118.0
4352,1118.0
4353,1118.0
4354,1118.0
4355,1118.0
4356,1118.0
4357,1118.0
4358,1118.0
4359,1118.0
4360,1118.0
4361,1118.0
4362,1118.0
4363,1118.0
4364,1118.0
4365,1118.0
4366,1118.0
4367,1118.0
4368,1118.0
4369,1118.0
4370,1118.0
4371,1118.0
4372,1118.0
4373,1118.0
4374,1118.0
4375,1118.0
4376,1118.0
4377,1118.0
4378,1118.0
4379,1118.0
4380,1118.0
4381,1118.0
4382,1118.0
4383,1118.0
4384,1118.0
4385,1118.0
4386,1118.0
4387,1118.0
4388,1118.0
4389,1118.0
4390,1118.0
4391,1118.0
4392,1118.0
4393,1118.0
4394,1118.0
4395,1118.0
4396,1118.0
4397,1118.0
4398,1118.0
4399,1118.0
4400,1118.0
4401,1118.0
4402,1118.0
4403,1118.0
4404,1118.0
4405,1118.0
4406,1118.0
4407,1118.0
4408,1118.0
4409,1118.0
4410,1118.0
4411,1118.0
4412,1118.0
4413,1118.0
4414,1118.0
4415,1118.0
4416,1118.0
4417,1118.0
4418,1118.0
4419,1118.0
4420,1118.0
4421,1118.0
4422,1118.0
4423,1118.0
4424,1118.0
4425,1118.0
4426,1118.0
4427,1118.0
4428,1160.0
4429,1160.0
4430,1160.0
4431,1160.0
4432,1160.0
4433,1160.0
4434,1160.0
4435,1160.0
4436,1160.0
4437,1160.0
4438,1160.0
4439,1160.0
4440,1160.0
4441,1160.0
4442,1160.0
4443,1160.0
4444,1160.0
4445,1160.0
4446,1160.0
4447,1160.0
4448,1160.0
4449,1160.0
4450,1160.0
4451,1160.0
4452,1160.0
4453,1160.0
4454,1160.0
4455,1160.0
4456,1160.0
4457,1160.0
4458,1160.0
4459,1160.0
4460,1160.0
4461,1160.0
4462,1160.0
4463,1160.0
4464,1160.0
4465,1160.0
4466,1160.0
4467,1160.0
4468,1160.0
4469,1160.0
4470,1160.0
4471,1160.0
4472,1160.0
4473,1160.0
4474,1160.0
4475,1160.0
4476,1160.0
4477,1160.0
4478,1160.0
4479,1160.0
4480,1160.0
4481,1160.0
4482,1160.0
4483,1160.0
4484,1160.0
4485,1160.0
4486,1160.0
4487,1160.0
4488,1160.0
4489,1160.0
4490,1160.0
4491,1160.0
4492,1160.0
4493,1160.0
4494,1160.0
4495,1160.0
4496,1160.0
4497,1188.0
4498,1188.0
4499,1188.0
4500,1188.0
4501,1188.0
4502,1188.0
4503,1188.0
4504,1188.0
4505,1188.0
4506,1188.0
4507,1188.0
4508,1188.0
4509,1188.0
4510,1188.0
4511,1188.0
4512,1188.0
4513,1188.0
4514,1188.0
4515,1188.0
4516,1188.0
4517,1188.0
4518,1188.0
4519,1188.0
4520,1188.0
4521,1188.0
4522,1188.0
4523,1188.0
4524,1188.0
4525,1188.0
4526,1188.0
4527,1188.0
4528,1188.0
4529,1188.0
4530,1188.0
4531,1188.0
4532,1038.0
4533,1038.0
4534,1038.0
4535,1038.0
4536,1038.0
4537,1038.0
4538,1038.0
4539,1038.0
4540,1038.0
4541,1038.0
4542,1038.0
4543,1038.0
4544,1038.0
4545,1038.0
4546,1038.0
4547,1038.0
4548,1038.0
4549,1038.0
4550,1038.0
4551,1038.0
4552,1038.0
4553,1038.0
4554,1038.0
4555,1038.0
4556,1038.0
4557,1038.0
4558,1038.0
4559,1038.0
4560,1038.0
4561,1038.0
4562,1038.0
4563,1038.0
4564,1038.0
4565,1038.0
4566,1038.0
4567,1038.0
4568,1038.0
4569,1038.0
4570,1038.0
4571,1038.0
4572,1038.0
4573,1038.0
4574,1038.0
4575,1038.0
4576,1038.0
4577,1038.0
4578,1038.0
4579,1038.0
4580,1038.0
4581,1038.0
4582,1038.0
4583,1038.0
4584,1038.0
4585,1038.0
4586,1038.0
4587,1038.0
4588,1038.0
4589,1038.0
4590,1038.0
4591,1038.0
4592,1038.0
4593,1038.0
4594,1038.0
4595,1038.0
4596,1038.0
4597,1038.0
4598,1038.0
4599,1038.0
4600,1038.0
4601,1038.0
4602,1038.0
4603,1038.0
4604,1038.0
4605,1038.0
4606,1038.0
4607,1038.0
4608,1038.0
4609,1038.0
4610,1038.0
4611,1038.0
4612,1038.0
4613,1038.0
4614,1038.0
4615,1038.0
4616,1038.0
4617,1038.0
4618,1038.0
4619,1038.0
4620,1038.0
4621,1038.0
4622,1038.0
4623,1038.0
4624,2569.0
4625,2569.0
4626,1111.0
4627,1111.0
4628,1111.0
4629,1111.0
4630,1111.0
4631,1111.0
4632,1111.0
4633,1111.0
4634,1111.0
4635,1111.0
4636,1111.0
4637,1111.0
4638,1111.0
4639,1111.0
4640,1111.0
4641,1111.0
4642,1111.0
4643,1111.0
4644,1111.0
4645,1111.0
4646,1111.0
4647,1111.0
4648,1111.0
4649,1111.0
4650,1111.0
4651,1111.0
4652,1111.0
4653,1111.0
4654,1111.0
4655,1111.0
4656,1111.0
4657,1111.0
4658,1111.0
4659,1111.0
4660,1111.0
4661,1111.0
4662,1111.0
4663,1111.0
4664,1111.0
4665,1111.0
4666,1111.0
4667,1111.0
4668,1111.0
4669,1111.0
4670,1111.0
4671,1111.0
4672,1111.0
4673,1111.0
4674,1111.0
4675,1111.0
4676,1111.0
4677,1111.0
4678,1111.0
4679,1111.0
4680,1111.0
4681,1111.0
4682,1111.0
4683,1111.0
4684,1111.0
4685,1111.0
4686,1111.0
4687,1111.0
4688,1111.0
4689,1111.0
4690,1111.0
4691,1111.0
4692,1111.0
4693,1111.0
4694,1111.0
4695,1111.0
4696,1111.0
4697,1111.0
4698,1111.0
4699,1111.0
4700,1111.0
4701,1111.0
4702,1111.0
4703,1111.0
4704,1111.0
4705,1111.0
4706,1111.0
4707,1111.0
4708,1111.0
4709,1111.0
4710,1111.0
4711,1111.0
4712,1111.0
4713,1111.0
4714,1111.0
4715,1111.0
4716,1111.0
4717,1111.0
4718,1111.0
4719,1111.0
4720,1111.0
4721,1111.0
4722,1111.0
4723,1111.0
4724,1111.0
4725,1111.0
4726,1728.0
4727,1728.0
4728,1728.0
4729,1728.0
4730,1728.0
4731,1728.0
4732,1728.0
4733,1728.0
4734,1728.0
4735,1728.0
4736,1728.0
4737,1728.0
4738,1728.0
4739,1728.0
4740,1728.0
4741,1728.0
4742,1728.0
4743,1728.0
4744,1728.0
4745,1728.0
4746,1728.0
4747,1728.0
4748,1728.0
4749,1728.0
4750,1728.0
4751,1728.0
4752,1728.0
4753,1728.0
4754,1728.0
4755,1728.0
4756,1728.0
4757,1728.0
4758,1728.0
4759,1728.0
4760,1728.0
4761,1728.0
4762,1728.0
4763,1728.0
4764,1728.0
4765,1728.0
4766,1728.0
4767,1728.0
4768,1728.0
4769,1728.0
4770,1728.0
4771,1728.0
4772,1728.0
4773,1728.0
4774,1728.0
4775,1728.0
4776,1728.0
4777,1728.0
4778,1728.0
4779,1728.0
4780,1728.0
4781,1728.0
4782,1728.0
4783,1728.0
4784,1728.0
4785,1728.0
4786,1728.0
4787,1728.0
4788,1728.0
4789,1728.0
4790,1728.0
4791,1166.0
4792,1166.0
4793,1166.0
4794,1166.0
4795,1166.0
4796,1166.0
4797,1166.0
4798,1166.0
4799,1166.0
4800,1166.0
4801,1166.0
4802,1166.0
4803,1166.0
4804,1166.0
4805,1166.0
4806,1166.0
4807,1166.0
4808,1166.0
4809,1166.0
4810,1166.0
4811,1166.0
4812,1166.0
4813,1166.0
4814,1166.0
4815,1166.0
4816,1166.0
4817,1166.0
4818,1166.0
4819,1166.0
4820,1166.0
4821,1166.0
4822,1166.0
4823,1166.0
4824,1166.0
4825,1166.0
4826,822.0
4827,822.0
4828,822.0
4829,822.0
4830,822.0
4831,822.0
4832,822.0
4833,822.0
4834,822.0
4835,822.0
4836,822.0
4837,822.0
4838,822.0
4839,822.0
4840,822.0
4841,822.0
4842,822.0
4843,822.0
4844,822.0
4845,822.0
4846,822.0
4847,822.0
4848,822.0
4849,822.0
4850,822.0
4851,822.0
4852,822.0
4853,822.0
4854,822.0
4855,822.0
4856,822.0
4857,822.0
4858,822.0
4859,822.0
4860,822.0
4861,822.0
4862,822.0
4863,822.0
4864,822.0
4865,822.0
4866,822.0
4867,822.0
4868,822.0
4869,822.0
4870,822.0
4871,822.0
4872,822.0
4873,822.0
4874,822.0
4875,822.0
4876,822.0
4877,968.0
4878,968.0
4879,968.0
4880,968.0
4881,968.0
4882,968.0
4883,968.0
4884,968.0
4885,968.0
4886,968.0
4887,968.0
4888,968.0
4889,968.0
4890,968.0
4891,968.0
4892,968.0
4893,968.0
4894,968.0
4895,968.0
4896,968.0
4897,968.0
4898,968.0
4899,968.0
4900,968.0
4901,968.0
4902,968.0
4903,968.0
4904,968.0
4905,968.0
4906,968.0
4907,968.0
4908,968.0
4909,968.0
4910,968.0
4911,968.0
4912,968.0
4913,968.0
4914,968.0
4915,968.0
4916,968.0
4917,968.0
4918,968.0
4919,968.0
4920,968.0
4921,968.0
4922,968.0
4923,968.0
4924,968.0
4925,968.0
4926,968.0
4927,968.0
4928,908.0
4929,908.0
4930,908.0
4931,1312.0
4932,1312.0
4933,1312.0
4934,1312.0
4935,1312.0
4936,1312.0
4937,1312.0
4938,1312.0
4939,1312.0
4940,1312.0
4941,1312.0
4942,1312.0
4943,1312.0
4944,1312.0
4945,1312.0
4946,1312.0
4947,1312.0
4948,1312.0
4949,1312.0
4950,1312.0
4951,1312.0
4952,1312.0
4953,1312.0
4954,1312.0
4955,1312.0
4956,1312.0
4957,1312.0
4958,1312.0
4959,1312.0
4960,1312.0
4961,1312.0
4962,1312.0
4963,1312.0
4964,1312.0
4965,1312.0
4966,1312.0
4967,1312.0
4968,1312.0
4969,1485.0
4970,1485.0
4971,1485.0
4972,1485.0
4973,1485.0
4974,1485.0
4975,1485.0
4976,1485.0
4977,1485.0
4978,1485.0
4979,1485.0
4980,1485.0
4981,1485.0
4982,1485.0
4983,1485.0
4984,1485.0
4985,1485.0
4986,1485.0
4987,1485.0
4988,1485.0
4989,1485.0
4990,1485.0
4991,1485.0
4992,1485.0
4993,1485.0
4994,1485.0
4995,1485.0
4996,1485.0
4997,1485.0
4998,1485.0
4999,1485.0
5000,1485.0
5001,825.0
5002,825.0
5003,825.0
5004,825.0
5005,825.0
5006,825.0
5007,825.0
5008,825.0
5009,825.0
5010,825.0
5011,825.0
5012,825.0
5013,825.0
5014,825.0
5015,821.0
5016,821.0
5017,821.0
5018,821.0
5019,821.0
5020,821.0
5021,821.0
5022,821.0
5023,821.0
5024,821.0
5025,821.0
5026,821.0
5027,821.0
5028,821.0
5029,821.0
5030,821.0
5031,821.0
5032,821.0
5033,821.0
5034,821.0
5035,821.0
5036,821.0
5037,821.0
5038,821.0
5039,1013.0
5040,1013.0
5041,1013.0
5042,1013.0
5043,1013.0
5044,1013.0
5045,1013.0
5046,1013.0
5047,1013.0
5048,1013.0
5049,1013.0
5050,1013.0
5051,1013.0
5052,1013.0
5053,1013.0
5054,1013.0
5055,1013.0
5056,1013.0
5057,1013.0
5058,1013.0
5059,1013.0
5060,1449.0
5061,1449.0
5062,1449.0
5063,1449.0
5064,1449.0
5065,1449.0
5066,1449.0
5067,3033.0
5068,3033.0
5069,788.0
5070,788.0
5071,788.0
5072,788.0
5073,788.0
5074,788.0
5075,788.0
5076,788.0
5077,788.0
5078,1331.0
5079,1331.0
5080,1331.0
5081,1331.0
5082,1331.0
5083,1239.0
5084,1239.0
5085,1239.0
5086,1239.0
5087,1239.0
5088,645.0
5089,645.0
5090,645.0
5091,1826.0
5092,1826.0
5093,1826.0
5094,1826.0
5095,1826.0
5096,1826.0
5097,1826.0
5098,1826.0
5099,1826.0
5100,1826.0
5101,1826.0
5102,1826.0
5103,1826.0
5104,1826.0
5105,1826.0
5106,1826.0
5107,1826.0
5108,1826.0
5109,1826.0
5110,1826.0
5111,1826.0
5112,2542.0
5113,2542.0
5114,2542.0
5115,2542.0
5116,2542.0
5117,2542.0
5118,2542.0
5119,2542.0
5120,2542.0
5121,2542.0
5122,2542.0
5123,2542.0
5124,2542.0
5125,1188.0
5126,1188.0
5127,1188.0
5128,1188.0
5129,1188.0
5130,1188.0
5131,1188.0
5132,1878.0
5133,1878.0
5134,1878.0
5135,1878.0
5136,1878.0
5137,1878.0
5138,1878.0
5139,1878.0
5140,1780.0
5141,1780.0
5142,1780.0
5143,1780.0
5144,1780.0
5145,1780.0
5146,1780.0
5147,1780.0
5148,1780.0
5149,1780.0
5150,1780.0
5151,1780.0
5152,1885.0
5153,2191.0
5154,2191.0
5155,2191.0
5156,2191.0
5157,2191.0
5158,2191.0
5159,2191.0
5160,2191.0
5161,2191.0
5162,2191.0
5163,2191.0
5164,2191.0
5165,2191.0
5166,2191.0
5167,2191.0
5168,2191.0
5169,2191.0
5170,4326.0
5171,4326.0
5172,4326.0
5173,4326.0
5174,4326.0
5175,4326.0
5176,4326.0
5177,4326.0
5178,4326.0
5179,4326.0
5180,4326.0
5181,2092.0
5182,2092.0
5183,1544.0
5184,1544.0
5185,1544.0
5186,1544.0
5187,1544.0
5188,1544.0
5189,1544.0
5190,1544.0
5191,1021.0
5192,1021.0
5193,1021.0
5194,1021.0
5195,1021.0
5196,1021.0
5197,1021.0
5198,1021.0
5199,1021.0
5200,1021.0
5201,1021.0
5202,1021.0
5203,1021.0
5204,1021.0
5205,1021.0
5206,1021.0
5207,1021.0
5208,1021.0
5209,1021.0
5210,295.0
5211,295.0
5212,1629.0
5213,1629.0
5214,1629.0
5215,1629.0
5216,1629.0
5217,1629.0
5218,1629.0
5219,4925.0
5220,4925.0
5221,1033.0
5222,1033.0
5223,1033.0
5224,1691.0
5225,1691.0
5226,1691.0
5227,2685.0
5228,2685.0
5229,3076.0
5230,3076.0
5231,3076.0
5232,3076.0
5233,3076.0
5234,3076.0
5235,3076.0
5236,3076.0
5237,3076.0
5238,3076.0
5239,3076.0
5240,3076.0
5241,3076.0
5242,1175.0
5243,1175.0
5244,1175.0
5245,1175.0
5246,1175.0
5247,1175.0
5248,1175.0
5249,1175.0
5250,1175.0
5251,1175.0
5252,1175.0
5253,1175.0
5254,1175.0
5255,1175.0
5256,1175.0
5257,1175.0
5258,1175.0
5259,1175.0
5260,1175.0
5261,1175.0
5262,1175.0
5263,1175.0
5264,1175.0
5265,1175.0
5266,1175.0
5267,1894.0
5268,1894.0
5269,1894.0
5270,1894.0
5271,1724.0
5272,1724.0
5273,1724.0
5274,1724.0
5275,1724.0
5276,1724.0
5277,1724.0
5278,1724.0
5279,1724.0
5280,1724.0
5281,1724.0
5282,1724.0
5283,1724.0
5284,1724.0
5285,1724.0
5286,1724.0
5287,1724.0
5288,1724.0
5289,1724.0
5290,1724.0
5291,1724.0
5292,1724.0
5293,1724.0
5294,1724.0
5295,1724.0
5296,1724.0
5297,1724.0
5298,1724.0
5299,1724.0
5300,1724.0
5301,1724.0
5302,1724.0
5303,1724.0
5304,1724.0
5305,1724.0
5306,1724.0
5307,1724.0
5308,1724.0
5309,1724.0
5310,1724.0
5311,1724.0
5312,1724.0
5313,1724.0
5314,1724.0
5315,1724.0
5316,1724.0
5317,1724.0
5318,1724.0
5319,1724.0
5320,1724.0
5321,1724.0
5322,1724.0
5323,1724.0
5324,1724.0
5325,1724.0
5326,1724.0
5327,1724.0
5328,1724.0
5329,1724.0
5330,1724.0
5331,2137.0
5332,2137.0
5333,2137.0
5334,2137.0
5335,2137.0
5336,2137.0
5337,2137.0
5338,2137.0
5339,2137.0
5340,2137.0
5341,2137.0
5342,2137.0
5343,2137.0
5344,2137.0
5345,2137.0
5346,2137.0
5347,2137.0
5348,2137.0
5349,2137.0
5350,2137.0
5351,2137.0
5352,2137.0
5353,2137.0
5354,2137.0
5355,2137.0
5356,2137.0
5357,2137.0
5358,2137.0
5359,2137.0
5360,2137.0
5361,2137.0
5362,2137.0
5363,2137.0
5364,1905.0
5365,1905.0
5366,1905.0
5367,1905.0
5368,1905.0
5369,1905.0
5370,1905.0
5371,1905.0
5372,1905.0
5373,1905.0
5374,1905.0
5375,1905.0
5376,1905.0
5377,1905.0
5378,1905.0
5379,1905.0
5380,1905.0
5381,1905.0
5382,1905.0
5383,1905.0
5384,1905.0
5385,3219.0
5386,3219.0
5387,3219.0
5388,3219.0
5389,3219.0
5390,3219.0
5391,3219.0
5392,3219.0
5393,3219.0
5394,3219.0
5395,1322.0
5396,1322.0
5397,1322.0
5398,1322.0
5399,1322.0
5400,1322.0
5401,1322.0
5402,1322.0
5403,1322.0
5404,1322.0
5405,1322.0
5406,1322.0
5407,1322.0
5408,1322.0
5409,1322.0
5410,1322.0
5411,1322.0
5412,1322.0
5413,927.0
5414,927.0
5415,927.0
5416,927.0
5417,927.0
5418,927.0
5419,927.0
5420,927.0
5421,927.0
5422,889.0
5423,889.0
5424,889.0
5425,889.0
5426,889.0
5427,889.0
5428,889.0
5429,889.0
5430,889.0
5431,889.0
5432,889.0
5433,889.0
5434,889.0
5435,889.0
5436,889.0
5437,889.0
5438,889.0
5439,889.0
5440,889.0
5441,889.0
5442,889.0
5443,889.0
5444,889.0
5445,889.0
5446,889.0
5447,889.0
5448,889.0
5449,889.0
5450,889.0
5451,889.0
5452,889.0
5453,889.0
5454,889.0
5455,889.0
5456,889.0
5457,889.0
5458,889.0
5459,889.0
5460,889.0
5461,889.0
5462,889.0
5463,889.0
5464,889.0
5465,889.0
5466,889.0
5467,889.0
5468,889.0
5469,889.0
5470,889.0
5471,889.0
5472,889.0
5473,889.0
5474,889.0
5475,889.0
5476,889.0
5477,889.0
5478,889.0
5479,889.0
5480,889.0
5481,889.0
5482,889.0
5483,889.0
5484,889.0
5485,889.0
5486,889.0
5487,889.0
5488,889.0
5489,889.0
5490,889.0
5491,889.0
5492,889.0
5493,889.0
5494,889.0
5495,889.0
5496,889.0
5497,889.0
5498,889.0
5499,889.0
5500,889.0
5501,889.0
5502,889.0
5503,832.0
5504,832.0
5505,832.0
5506,832.0
5507,832.0
5508,832.0
5509,832.0
5510,832.0
5511,832.0
5512,832.0
5513,832.0
5514,832.0
5515,832.0
5516,832.0
5517,832.0
5518,832.0
5519,832.0
5520,832.0
5521,832.0
5522,832.0
5523,832.0
5524,832.0
5525,832.0
5526,832.0
5527,832.0
5528,832.0
5529,832.0
5530,832.0
5531,832.0
5532,832.0
5533,832.0
5534,832.0
5535,832.0
5536,832.0
5537,832.0
5538,832.0
5539,832.0
5540,832.0
5541,832.0
5542,832.0
5543,832.0
5544,832.0
5545,832.0
5546,832.0
5547,832.0
5548,832.0
5549,832.0
5550,832.0
5551,832.0
5552,832.0
5553,832.0
5554,832.0
5555,832.0
5556,832.0
5557,832.0
5558,832.0
5559,832.0
5560,832.0
5561,832.0
5562,832.0
5563,832.0
5564,978.0
5565,978.0
5566,978.0
5567,978.0
5568,978.0
5569,978.0
5570,978.0
5571,978.0
5572,978.0
5573,978.0
5574,978.0
5575,978.0
5576,978.0
5577,978.0
5578,978.0
5579,978.0
5580,978.0
5581,978.0
5582,978.0
5583,978.0
5584,978.0
5585,978.0
5586,978.0
5587,978.0
5588,978.0
5589,978.0
5590,978.0
5591,978.0
5592,6898.0
5593,6898.0
5594,6898.0
5595,6898.0
5596,6898.0
5597,6898.0
5598,6898.0
5599,6898.0
5600,961.0
5601,961.0
5602,961.0
5603,961.0
5604,961.0
5605,961.0
5606,961.0
5607,961.0
5608,961.0
5609,961.0
5610,961.0
5611,961.0
5612,961.0
5613,961.0
5614,961.0
5615,961.0
5616,961.0
5617,961.0
5618,961.0
5619,961.0
5620,961.0
5621,961.0
5622,961.0
5623,961.0
5624,961.0
5625,961.0
5626,961.0
5627,961.0
5628,961.0
5629,961.0
5630,961.0
5631,961.0
5632,961.0
5633,961.0
5634,961.0
5635,961.0
5636,961.0
5637,961.0
5638,961.0
5639,961.0
5640,961.0
5641,793.0
5642,793.0
5643,793.0
5644,793.0
5645,793.0
5646,793.0
5647,793.0
5648,793.0
5649,793.0
5650,793.0
5651,793.0
5652,793.0
5653,793.0
5654,793.0
5655,793.0
5656,793.0
5657,793.0
5658,793.0
5659,793.0
5660,1063.0
5661,1063.0
5662,1063.0
5663,1063.0
5664,1063.0
5665,1063.0
5666,1063.0
5667,1063.0
5668,1063.0
5669,1063.0
5670,1063.0
5671,1063.0
5672,1063.0
5673,1063.0
5674,1063.0
5675,1063.0
5676,1063.0
5677,1063.0
5678,1063.0
5679,1063.0
5680,1063.0
5681,1063.0
5682,1063.0
5683,1063.0
5684,1063.0
5685,1063.0
5686,1063.0
5687,1063.0
5688,1063.0
5689,1063.0
5690,1063.0
5691,1063.0
5692,1063.0
5693,1063.0
5694,1063.0
5695,1063.0
5696,1063.0
5697,1063.0
5698,1063.0
5699,1063.0
5700,1063.0
5701,1063.0
5702,1063.0
5703,1063.0
5704,1063.0
5705,1063.0
5706,1063.0
5707,1063.0
5708,1063.0
5709,1063.0
5710,1063.0
5711,1063.0
5712,1063.0
5713,1063.0
5714,1063.0
5715,1063.0
5716,1063.0
5717,1063.0
5718,1063.0
5719,1063.0
5720,1063.0
5721,1063.0
5722,1063.0
5723,1063.0
5724,1063.0
5725,1063.0
5726,1063.0
5727,1063.0
5728,1063.0
5729,1063.0
5730,1063.0
5731,1063.0
5732,1063.0
5733,1063.0
5734,1063.0
5735,1063.0
5736,1063.0
5737,1063.0
5738,1063.0
5739,1063.0
5740,1063.0
5741,1063.0
5742,1063.0
5743,1063.0
5744,1063.0
5745,1051.0
5746,1051.0
5747,1051.0
5748,1051.0
5749,1051.0
5750,1051.0
5751,1051.0
5752,1051.0
5753,1051.0
5754,1051.0
5755,1051.0
5756,1051.0
5757,1051.0
5758,1051.0
5759,1051.0
5760,1051.0
5761,1051.0
5762,1051.0
5763,1051.0
5764,1051.0
5765,1051.0
5766,1051.0
5767,1051.0
5768,1051.0
5769,1051.0
5770,1051.0
5771,1051.0
5772,1051.0
5773,1051.0
5774,1051.0
5775,1051.0
5776,1051.0
5777,1051.0
5778,1051.0
5779,1051.0
5780,1051.0
5781,1051.0
5782,1051.0
5783,1051.0
5784,1051.0
5785,1051.0
5786,1051.0
5787,1051.0
5788,1051.0
5789,1051.0
5790,1051.0
5791,1051.0
5792,1051.0
5793,1051.0
5794,1051.0
5795,1051.0
5796,1051.0
5797,1051.0
5798,1051.0
5799,1051.0
5800,1051.0
5801,1051.0
5802,1051.0
5803,1051.0
5804,1051.0
5805,1051.0
5806,1123.0
5807,1123.0
5808,1123.0
5809,1123.0
5810,1123.0
5811,1123.0
5812,1123.0
5813,1123.0
5814,1123.0
5815,1123.0
5816,1123.0
5817,1123.0
5818,1123.0
5819,1123.0
5820,1123.0
5821,1123.0
5822,1123.0
5823,1123.0
5824,1123.0
5825,1123.0
5826,1123.0
5827,1123.0
5828,1123.0
